"Stock_Item_Key","WWI_Stock_Item_ID","Stock_Item","Color","Selling_Package","Buying_Package","Brand","Size","Lead_Time_Days","Quantity_Per_Outer","Is_Chiller_Stock","Barcode","Tax_Rate","Unit_Price","Recommended_Retail_Price","Typical_Weight_Per_Unit","Photo","Valid_From","Valid_To","Lineage_Key"
"429","106","エイリアン オフィサー パーカー (黒) 5XL","黒","Each","Each","N/A","5XL","12","1","False","N/A","12.000","35.00","52.33","0.400","","2025-05-31 23:00:00.0000000","9999-12-31 23:59:59.9999990","5"
"204","16","DBA ジョーク マグカップ - 結合してもいいですか？ (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"290","16","DBA ジョーク マグカップ - 結合してもいいですか？ (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"549","16","DBA ジョーク マグカップ - 結合してもいいですか？ (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"203","17","DBA ジョーク マグカップ - 結合してもいいですか？ (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"289","17","DBA ジョーク マグカップ - 結合してもいいですか？ (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"550","17","DBA ジョーク マグカップ - 結合してもいいですか？ (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"166","54","ITジョークマグカップ - その動作は仕様です (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"252","54","ITジョークマグカップ - その動作は仕様です (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"587","54","ITジョークマグカップ - その動作は仕様です (白)","白","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"165","55","ITジョークマグカップ - その動作は仕様です (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"251","55","ITジョークマグカップ - その動作は仕様です (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:00:00.0000000","2025-05-31 23:10:00.0000000","5"
"588","55","ITジョークマグカップ - その動作は仕様です (黒)","黒","Each","Each","N/A","N/A","12","1","False","N/A","12.000","13.00","19.44","0.150","","2025-05-31 23:10:00.0000000","9999-12-31 23:59:59.9999990","5"
"71","149","ハロウィン スカル マスク (グレー) XL","グレー","Each","Carton","N/A","XL","12","12","False","N/A","12.000","18.00","26.91","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"72","148","ハロウィン スカル マスク (グレー) L","グレー","Each","Carton","N/A","L","12","12","False","N/A","12.000","18.00","26.91","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"73","147","ハロウィン スカル マスク (グレー) M","グレー","Each","Carton","N/A","M","12","12","False","N/A","12.000","18.00","26.91","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"74","146","ハロウィン スカル マスク (グレー) S","グレー","Each","Carton","N/A","S","12","12","False","N/A","12.000","18.00","26.91","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"380","149","ハロウィン スカル マスク (グレー) XL","スチールグレー","Each","Carton","N/A","XL","12","12","False","N/A","12.000","18.00","26.91","0.300","","2025-05-31 23:00:00.0000000","2025-05-31 23:04:00.0000000","5"
"381","148","ハロウィン スカル マスク (グレー) L","スチールグレー","Each","Carton","N/A","L","12","12","False","N/A","12.000","18.00","26.91","0.300","","2025-05-31 23:00:00.0000000","2025-05-31 23:04:00.0000000","5"
"382","147","ハロウィン スカル マスク (グレー) M","スチールグレー","Each","Carton","N/A","M","12","12","False","N/A","12.000","18.00","26.91","0.300","","2025-05-31 23:00:00.0000000","2025-05-31 23:04:00.0000000","5"
"383","146","ハロウィン スカル マスク (グレー) S","スチールグレー","Each","Carton","N/A","S","12","12","False","N/A","12.000","18.00","26.91","0.300","","2025-05-31 23:00:00.0000000","2025-05-31 23:04:00.0000000","5"
"481","146","ハロウィン スカル マスク (グレー) S","スチールグレー","Each","Carton","N/A","S","12","12","False","N/A","12.000","18.00","26.91","0.300","","2025-05-31 23:04:00.0000000","9999-12-31 23:59:59.9999990","5"
"482","147","ハロウィン スカル マスク (グレー) M","スチールグレー","Each","Carton","N/A","M","12","12","False","N/A","12.000","18.00","26.91","0.300","","2025-05-31 23:04:00.0000000","9999-12-31 23:59:59.9999990","5"
"483","148","ハロウィン スカル マスク (グレー) L","スチールグレー","Each","Carton","N/A","L","12","12","False","N/A","12.000","18.00","26.91","0.300","","2025-05-31 23:04:00.0000000","9999-12-31 23:59:59.9999990","5"
"484","149","ハロウィン スカル マスク (グレー) XL","スチールグレー","Each","Carton","N/A","XL","12","12","False","N/A","12.000","18.00","26.91","0.300","","2025-05-31 23:04:00.0000000","9999-12-31 23:59:59.9999990","5"
"218","2","USB rocket ランチャー (グレー)","グレー","Each","Each","N/A","N/A","14","1","False","N/A","14.000","25.00","37.38","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"291","2","USB rocket ランチャー (グレー)","スチールグレー","Each","Each","N/A","N/A","14","1","False","N/A","14.000","25.00","37.38","0.300","","2025-05-31 23:00:00.0000000","2025-05-31 23:11:00.0000000","5"
"604","2","USB rocket ランチャー (グレー)","スチールグレー","Each","Each","N/A","N/A","14","1","False","N/A","14.000","25.00","37.38","0.300","","2025-05-31 23:11:00.0000000","9999-12-31 23:59:59.9999990","5"
"219","1","USB missile ランチャー (緑)","N/A","Each","Each","N/A","N/A","14","1","False","N/A","14.000","25.00","37.38","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"292","1","USB missile ランチャー (緑)","N/A","Each","Each","N/A","N/A","14","1","False","N/A","14.000","25.00","37.38","0.300","","2025-05-31 23:00:00.0000000","2025-05-31 23:11:00.0000000","5"
"603","1","USB missile ランチャー (緑)","N/A","Each","Each","N/A","N/A","14","1","False","N/A","14.000","25.00","37.38","0.300","","2025-05-31 23:11:00.0000000","9999-12-31 23:59:59.9999990","5"
"68","152","12アクションフィギュア (female)","N/A","Packet","Packet","N/A","N/A","2","1","False","N/A","2.000","16.00","23.92","0.250","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"69","151","12アクションフィギュア (male)","N/A","Packet","Packet","N/A","N/A","2","1","False","N/A","2.000","16.00","23.92","0.250","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"70","150","12アクションフィギュア (variety)","N/A","Packet","Packet","N/A","N/A","2","1","False","N/A","2.000","16.00","23.92","0.250","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"388","152","12アクションフィギュア (female)","N/A","Packet","Packet","N/A","N/A","2","1","False","N/A","2.000","16.00","23.92","0.250","","2025-05-31 23:00:00.0000000","2025-05-31 23:05:00.0000000","5"
"389","151","12アクションフィギュア (male)","N/A","Packet","Packet","N/A","N/A","2","1","False","N/A","2.000","16.00","23.92","0.250","","2025-05-31 23:00:00.0000000","2025-05-31 23:05:00.0000000","5"
"390","150","12アクションフィギュア (variety)","N/A","Packet","Packet","N/A","N/A","2","1","False","N/A","2.000","16.00","23.92","0.250","","2025-05-31 23:00:00.0000000","2025-05-31 23:05:00.0000000","5"
"485","150","12アクションフィギュア (variety)","N/A","Packet","Packet","N/A","N/A","2","1","False","N/A","2.000","16.00","23.92","0.250","","2025-05-31 23:05:00.0000000","9999-12-31 23:59:59.9999990","5"
"486","151","12アクションフィギュア (male)","N/A","Packet","Packet","N/A","N/A","2","1","False","N/A","2.000","16.00","23.92","0.250","","2025-05-31 23:05:00.0000000","9999-12-31 23:59:59.9999990","5"
"487","152","12アクションフィギュア (female)","N/A","Packet","Packet","N/A","N/A","2","1","False","N/A","2.000","16.00","23.92","0.250","","2025-05-31 23:05:00.0000000","9999-12-31 23:59:59.9999990","5"
"10","210","梱包用カッター 金属製刃付き (黄) 18mm","N/A","Each","Each","N/A","18mm","14","5","False","N/A","14.000","2.40","3.59","0.500","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"11","209","梱包用カッター 金属製刃付き (黄) 9mm","N/A","Each","Each","N/A","9mm","14","5","False","N/A","14.000","1.89","2.83","0.500","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"302","210","梱包用カッター 金属製刃付き (黄) 18mm","N/A","Each","Each","N/A","18mm","14","5","False","N/A","14.000","2.40","3.59","0.500","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"303","209","梱包用カッター 金属製刃付き (黄) 9mm","N/A","Each","Each","N/A","9mm","14","5","False","N/A","14.000","1.89","2.83","0.500","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"661","209","梱包用カッター 金属製刃付き (黄) 9mm","N/A","Each","Each","N/A","9mm","14","5","False","N/A","14.000","1.89","2.83","0.500","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"662","210","梱包用カッター 金属製刃付き (黄) 18mm","N/A","Each","Each","N/A","18mm","14","5","False","N/A","14.000","2.40","3.59","0.500","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"65","155","大サイズのエアクッション ロール 50m","N/A","Each","Each","N/A","50m","14","10","False","N/A","14.000","24.00","35.88","10.000","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"67","153","小サイズのエアクッション ロール 10m","N/A","Each","Each","N/A","10m","14","10","False","N/A","14.000","4.50","6.73","5.000","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"357","155","大サイズのエアクッション ロール 50m","N/A","Each","Each","N/A","50m","14","10","False","N/A","14.000","24.00","35.88","10.000","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"359","153","小サイズのエアクッション ロール 10m","N/A","Each","Each","N/A","10m","14","10","False","N/A","14.000","4.50","6.73","5.000","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"605","153","小サイズのエアクッション ロール 10m","N/A","Each","Each","N/A","10m","14","10","False","N/A","14.000","4.50","6.73","5.000","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"607","155","大サイズのエアクッション ロール 50m","N/A","Each","Each","N/A","50m","14","10","False","N/A","14.000","24.00","35.88","10.000","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"34","186","配送用段ボール (茶) 457x457x457mm","N/A","Each","Each","N/A","457x457x457mm","14","25","False","N/A","14.000","2.10","3.14","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"35","185","配送用段ボール (茶) 356x356x279mm","N/A","Each","Each","N/A","356x356x279mm","14","25","False","N/A","14.000","2.04","3.05","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"36","184","配送用段ボール (茶) 305x305x305mm","N/A","Each","Each","N/A","305x305x305mm","14","25","False","N/A","14.000","3.50","5.23","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"37","183","配送用段ボール (茶) 480x270x320mm","N/A","Each","Each","N/A","480x270x320mm","14","25","False","N/A","14.000","2.74","4.10","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"38","182","配送用段ボール (茶) 457x279x279mm","N/A","Each","Each","N/A","457x279x279mm","14","25","False","N/A","14.000","1.28","1.91","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"39","181","配送用段ボール (茶) 356x229x229mm","N/A","Each","Each","N/A","356x229x229mm","14","25","False","N/A","14.000","1.14","1.70","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"40","180","配送用段ボール (茶) 279x254x217mm","N/A","Each","Each","N/A","279x254x217mm","14","25","False","N/A","14.000","1.11","1.66","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"41","179","配送用段ボール (茶) 229x229x229mm","N/A","Each","Each","N/A","229x229x229mm","14","25","False","N/A","14.000","1.05","1.57","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"42","178","配送用段ボール (茶) 500x310x310mm","N/A","Each","Each","N/A","500x310x310mm","14","25","False","N/A","14.000","2.55","3.81","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"43","177","配送用段ボール (茶) 413x285x187mm","N/A","Each","Each","N/A","413x285x187mm","14","25","False","N/A","14.000","1.05","1.57","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"326","186","配送用段ボール (茶) 457x457x457mm","N/A","Each","Each","N/A","457x457x457mm","14","25","False","N/A","14.000","2.10","3.14","0.400","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"327","185","配送用段ボール (茶) 356x356x279mm","N/A","Each","Each","N/A","356x356x279mm","14","25","False","N/A","14.000","2.04","3.05","0.300","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"328","184","配送用段ボール (茶) 305x305x305mm","N/A","Each","Each","N/A","305x305x305mm","14","25","False","N/A","14.000","3.50","5.23","0.300","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"329","183","配送用段ボール (茶) 480x270x320mm","N/A","Each","Each","N/A","480x270x320mm","14","25","False","N/A","14.000","2.74","4.10","0.400","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"330","182","配送用段ボール (茶) 457x279x279mm","N/A","Each","Each","N/A","457x279x279mm","14","25","False","N/A","14.000","1.28","1.91","0.400","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"331","181","配送用段ボール (茶) 356x229x229mm","N/A","Each","Each","N/A","356x229x229mm","14","25","False","N/A","14.000","1.14","1.70","0.400","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"332","180","配送用段ボール (茶) 279x254x217mm","N/A","Each","Each","N/A","279x254x217mm","14","25","False","N/A","14.000","1.11","1.66","0.300","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"333","179","配送用段ボール (茶) 229x229x229mm","N/A","Each","Each","N/A","229x229x229mm","14","25","False","N/A","14.000","1.05","1.57","0.300","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"334","178","配送用段ボール (茶) 500x310x310mm","N/A","Each","Each","N/A","500x310x310mm","14","25","False","N/A","14.000","2.55","3.81","0.400","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"335","177","配送用段ボール (茶) 413x285x187mm","N/A","Each","Each","N/A","413x285x187mm","14","25","False","N/A","14.000","1.05","1.57","0.300","","2025-05-31 23:00:00.0000000","2025-05-31 23:12:00.0000000","5"
"629","177","配送用段ボール (茶) 413x285x187mm","N/A","Each","Each","N/A","413x285x187mm","14","25","False","N/A","14.000","1.05","1.57","0.300","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"630","178","配送用段ボール (茶) 500x310x310mm","N/A","Each","Each","N/A","500x310x310mm","14","25","False","N/A","14.000","2.55","3.81","0.400","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"631","179","配送用段ボール (茶) 229x229x229mm","N/A","Each","Each","N/A","229x229x229mm","14","25","False","N/A","14.000","1.05","1.57","0.300","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"632","180","配送用段ボール (茶) 279x254x217mm","N/A","Each","Each","N/A","279x254x217mm","14","25","False","N/A","14.000","1.11","1.66","0.300","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"633","181","配送用段ボール (茶) 356x229x229mm","N/A","Each","Each","N/A","356x229x229mm","14","25","False","N/A","14.000","1.14","1.70","0.400","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"634","182","配送用段ボール (茶) 457x279x279mm","N/A","Each","Each","N/A","457x279x279mm","14","25","False","N/A","14.000","1.28","1.91","0.400","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"635","183","配送用段ボール (茶) 480x270x320mm","N/A","Each","Each","N/A","480x270x320mm","14","25","False","N/A","14.000","2.74","4.10","0.400","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"636","184","配送用段ボール (茶) 305x305x305mm","N/A","Each","Each","N/A","305x305x305mm","14","25","False","N/A","14.000","3.50","5.23","0.300","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"637","185","配送用段ボール (茶) 356x356x279mm","N/A","Each","Each","N/A","356x356x279mm","14","25","False","N/A","14.000","2.04","3.05","0.300","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"638","186","配送用段ボール (茶) 457x457x457mm","N/A","Each","Each","N/A","457x457x457mm","14","25","False","N/A","14.000","2.10","3.14","0.400","","2025-05-31 23:12:00.0000000","9999-12-31 23:59:59.9999990","5"
"148","72","乗用おもちゃ セダン (ピンク) 1/12 スケール","N/A","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"149","71","乗用おもちゃ セダン (黄) 1/12 スケール","黄色","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"150","70","乗用おもちゃ セダン (緑) 1/12 スケール","N/A","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"151","69","乗用おもちゃ セダン (青) 1/12 スケール","青","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"152","68","乗用おもちゃ セダン (赤) 1/12 スケール","赤","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"153","67","乗用おもちゃ セダン (黒) 1/12 スケール","黒","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"392","72","乗用おもちゃ セダン (ピンク) 1/12 スケール","N/A","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:00:00.0000000","2025-05-31 23:06:00.0000000","5"
"393","71","乗用おもちゃ セダン (黄) 1/12 スケール","黄色","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:00:00.0000000","2025-05-31 23:06:00.0000000","5"
"394","70","乗用おもちゃ セダン (緑) 1/12 スケール","N/A","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:00:00.0000000","2025-05-31 23:06:00.0000000","5"
"395","69","乗用おもちゃ セダン (青) 1/12 スケール","青","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:00:00.0000000","2025-05-31 23:06:00.0000000","5"
"396","68","乗用おもちゃ セダン (赤) 1/12 スケール","赤","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:00:00.0000000","2025-05-31 23:06:00.0000000","5"
"397","67","乗用おもちゃ セダン (黒) 1/12 スケール","黒","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:00:00.0000000","2025-05-31 23:06:00.0000000","5"
"488","67","乗用おもちゃ セダン (黒) 1/12 スケール","黒","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:06:00.0000000","9999-12-31 23:59:59.9999990","5"
"489","68","乗用おもちゃ セダン (赤) 1/12 スケール","赤","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:06:00.0000000","9999-12-31 23:59:59.9999990","5"
"490","69","乗用おもちゃ セダン (青) 1/12 スケール","青","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:06:00.0000000","9999-12-31 23:59:59.9999990","5"
"491","70","乗用おもちゃ セダン (緑) 1/12 スケール","N/A","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:06:00.0000000","9999-12-31 23:59:59.9999990","5"
"492","71","乗用おもちゃ セダン (黄) 1/12 スケール","黄色","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:06:00.0000000","9999-12-31 23:59:59.9999990","5"
"493","72","乗用おもちゃ セダン (ピンク) 1/12 スケール","N/A","Each","Each","Northwind","1/12 scale","14","1","False","N/A","14.000","230.00","343.85","15.000","","2025-05-31 23:06:00.0000000","9999-12-31 23:59:59.9999990","5"
"119","101","ザ・グ 赤シャツ Tシャツ (黒) 7XL","黒","Each","Carton","N/A","7XL","7","12","False","N/A","7.000","18.00","26.91","0.450","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"120","100","ザ・グ 赤シャツ Tシャツ (黒) 6XL","黒","Each","Carton","N/A","6XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"121","99","ザ・グ 赤シャツ Tシャツ (黒) 5XL","黒","Each","Carton","N/A","5XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"122","98","ザ・グ 赤シャツ Tシャツ (黒) 4XL","黒","Each","Carton","N/A","4XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"123","97","ザ・グ 赤シャツ Tシャツ (黒) 3XL","黒","Each","Carton","N/A","3XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"124","96","ザ・グ 赤シャツ Tシャツ (黒) XXL","黒","Each","Carton","N/A","XXL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"125","95","ザ・グ 赤シャツ Tシャツ (黒) XL","黒","Each","Carton","N/A","XL","7","12","False","N/A","7.000","18.00","26.91","0.350","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"126","94","ザ・グ 赤シャツ Tシャツ (黒) L","黒","Each","Carton","N/A","L","7","12","False","N/A","7.000","18.00","26.91","0.350","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"127","93","ザ・グ 赤シャツ Tシャツ (黒) M","黒","Each","Carton","N/A","M","7","12","False","N/A","7.000","18.00","26.91","0.350","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"128","92","ザ・グ 赤シャツ Tシャツ (黒) S","黒","Each","Carton","N/A","S","7","12","False","N/A","7.000","18.00","26.91","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"129","91","ザ・グ 赤シャツ Tシャツ (黒) XS","黒","Each","Carton","N/A","XS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"130","90","ザ・グ 赤シャツ Tシャツ (黒) XXS","黒","Each","Carton","N/A","XXS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"131","89","ザ・グ 赤シャツ Tシャツ (黒) 3XS","黒","Each","Carton","N/A","3XS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"132","88","ザ・グ 赤シャツ Tシャツ (白) 7XL","白","Each","Carton","N/A","7XL","7","12","False","N/A","7.000","18.00","26.91","0.450","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"133","87","ザ・グ 赤シャツ Tシャツ (白) 6XL","白","Each","Carton","N/A","6XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"134","86","ザ・グ 赤シャツ Tシャツ (白) 5XL","白","Each","Carton","N/A","5XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"135","85","ザ・グ 赤シャツ Tシャツ (白) 4XL","白","Each","Carton","N/A","4XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"136","84","ザ・グ 赤シャツ Tシャツ (白) 3XL","白","Each","Carton","N/A","3XL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"137","83","ザ・グ 赤シャツ Tシャツ (白) XXL","白","Each","Carton","N/A","XXL","7","12","False","N/A","7.000","18.00","26.91","0.400","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"138","82","ザ・グ 赤シャツ Tシャツ (白) XL","白","Each","Carton","N/A","XL","7","12","False","N/A","7.000","18.00","26.91","0.350","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"139","81","ザ・グ 赤シャツ Tシャツ (白) L","白","Each","Carton","N/A","L","7","12","False","N/A","7.000","18.00","26.91","0.350","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"140","80","ザ・グ 赤シャツ Tシャツ (白) M","白","Each","Carton","N/A","M","7","12","False","N/A","7.000","18.00","26.91","0.350","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"141","79","ザ・グ 赤シャツ Tシャツ (白) S","白","Each","Carton","N/A","S","7","12","False","N/A","7.000","18.00","26.91","0.300","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"142","78","ザ・グ 赤シャツ Tシャツ (白) XS","白","Each","Carton","N/A","XS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
"143","77","ザ・グ 赤シャツ Tシャツ (白) XXS","白","Each","Carton","N/A","XXS","7","12","False","N/A","7.000","18.00","26.91","0.250","","2022-01-01 00:00:00.0000000","2025-05-31 23:00:00.0000000","5"
