col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i
20241130,W-17,M-0067,1004,770,124,619,0,0
20241130,W-17,M-0157,942,878,873,648,0,0
20241130,W-17,M-0171,1568,1767,552,460,0,0
20241130,W-17,M-0038,941,1399,13,823,0,0
20241130,W-17,M-0131,2292,2036,911,756,0,0
20241130,W-17,M-0113,2785,2372,482,261,0,0
20241130,W-17,M-0069,798,331,909,769,0,0
20241130,W-17,M-0011,190,407,133,827,0,0
20241130,W-17,M-0195,820,1171,320,769,0,0
20241130,W-17,M-0014,2093,1956,204,981,0,0
20241130,W-17,M-0187,2553,2686,782,199,0,0
20241130,W-17,M-0076,2952,3036,917,214,0,0
20241130,W-17,M-0173,2158,1915,848,807,0,0
20241130,W-17,M-0077,1544,1093,685,733,0,0
20241130,W-17,M-0146,169,500,495,22,0,1
20241130,W-17,M-0200,256,579,983,889,0,0
20241130,W-17,M-0136,999,697,956,642,0,0
20241130,W-17,M-0034,1947,1569,329,258,0,0
20241130,W-17,M-0061,1063,991,437,517,0,0
20241130,W-17,M-0082,2950,3326,669,356,0,0
20241130,W-17,M-0190,2313,2179,984,418,0,0
20241130,W-17,M-0117,2951,3065,396,145,0,0
20241130,W-17,M-0026,576,142,302,503,0,1
20241130,W-17,M-0105,1000,1446,208,500,0,0
20241130,W-17,M-0085,1413,1179,238,677,0,0
20241130,W-17,M-0090,1027,865,980,1000,0,0
20241130,W-17,M-0005,1558,1160,562,483,0,0
20241130,W-17,M-0004,2126,1720,292,414,0,0
20241130,W-17,M-0099,2961,2619,348,697,0,0
20241130,W-17,M-0199,281,0,369,577,1,1
20241130,W-17,M-0073,1047,1276,209,729,0,0
20241130,W-17,M-0058,2124,2064,565,220,0,0
20241130,W-17,M-0132,2932,3359,912,432,0,0
20241130,W-17,M-0068,2134,2436,610,272,0,0
20241130,W-17,M-0063,2865,3311,397,928,0,0
20241130,W-17,M-0054,1082,1378,411,124,0,0
20241130,W-17,M-0010,476,569,677,20,0,0
20241130,W-17,M-0079,1320,1504,703,150,0,0
20241130,W-17,M-0129,1032,590,40,615,0,0
20241130,W-17,M-0186,2834,3050,395,138,0,0
20241130,W-17,M-0152,1197,964,591,742,0,0
20241130,W-17,M-0144,1463,1437,191,658,0,0
20241130,W-17,M-0185,2613,2733,322,752,0,0
20241130,W-17,M-0156,1716,1275,292,280,0,0
20241130,W-17,M-0176,1427,1405,473,311,0,0
20241130,W-17,M-0122,715,753,225,339,0,0
20241130,W-17,M-0149,2391,2058,446,898,0,0
20241130,W-17,M-0056,654,923,898,640,0,0
20241130,W-17,M-0120,834,950,762,957,0,0
20241130,W-17,M-0162,2024,1791,704,152,0,0
20241130,W-17,M-0035,2029,2104,566,550,0,0
20241130,W-17,M-0102,2705,2924,347,698,0,0
20241130,W-17,M-0189,2384,2794,680,433,0,0
20241130,W-17,M-0143,220,374,565,212,0,0
20241130,W-17,M-0055,1390,1332,404,865,0,0
20241130,W-17,M-0053,54,153,172,157,0,0
20241130,W-17,M-0064,1598,1616,701,639,0,0
20241130,W-17,M-0179,295,244,393,817,0,0
20241130,W-17,M-0020,757,775,385,958,0,0
20241130,W-17,M-0104,2971,3451,742,890,0,0
20241130,W-17,M-0147,608,1060,978,126,0,0
20241130,W-17,M-0188,1549,1922,630,278,0,0
20241130,W-17,M-0033,1648,1607,427,366,0,0
20241130,W-17,M-0019,47,221,744,310,0,0
20241130,W-17,M-0177,1718,2053,474,103,0,0
20241130,W-17,M-0114,42,536,454,517,0,1
20241130,W-17,M-0092,2455,1965,102,873,0,0
20241130,W-17,M-0024,372,455,16,145,0,0
20241130,W-17,M-0044,2971,2616,902,314,0,0
20241130,W-17,M-0022,1035,1056,57,636,0,0
20241130,W-17,M-0128,922,1267,491,588,0,0
20241130,W-17,M-0110,670,188,242,500,0,0
20241130,W-17,M-0126,2388,2770,702,82,0,0
20241130,W-17,M-0095,1734,2114,678,875,0,0
20241130,W-17,M-0101,2761,2928,863,72,0,0
20241130,W-17,M-0130,1795,1744,256,689,0,0
20241130,W-17,M-0093,2194,2477,649,40,0,0
20241130,W-17,M-0062,2828,3265,184,564,0,0
20241130,W-17,M-0103,662,415,405,672,0,0
20241130,W-17,M-0159,468,950,192,746,0,0
20241130,W-17,M-0078,318,637,415,768,0,1
20241130,W-17,M-0161,221,576,392,661,0,0
20241130,W-17,M-0096,1778,1921,967,754,0,0
20241130,W-17,M-0072,123,0,268,381,1,1
20241130,W-17,M-0029,2608,2538,473,359,0,0
20241130,W-17,M-0032,7,227,629,320,0,0
20241130,W-17,M-0167,43,419,811,932,0,0
20241130,W-17,M-0148,849,401,196,449,0,0
20241130,W-17,M-0057,1155,1084,684,113,0,0
20241130,W-17,M-0074,2370,2607,54,528,0,0
20241130,W-17,M-0008,1550,1959,218,839,0,0
20241130,W-17,M-0070,860,1338,141,127,0,0
20241130,W-17,M-0016,1123,1005,341,661,0,0
20241130,W-17,M-0178,1746,2059,505,938,0,0
20241130,W-17,M-0001,1171,1631,719,543,0,0
20241130,W-17,M-0119,1904,2057,6,631,0,0
20241130,W-17,M-0134,1711,1631,939,168,0,0
20241130,W-17,M-0154,916,760,348,322,0,0
20241130,W-17,M-0169,2915,2638,499,738,0,0
20241130,W-17,M-0111,1103,1499,481,794,0,0
20241130,W-17,M-0124,581,470,637,64,0,0
20241130,W-17,M-0181,1713,2140,320,226,0,0
20241130,W-17,M-0081,2522,2893,365,85,0,0
20241130,W-17,M-0141,1272,776,610,775,0,0
20241130,W-17,M-0193,638,512,501,966,0,0
20241130,W-17,M-0031,2055,2456,469,936,0,0
20241130,W-17,M-0048,1420,1747,549,910,0,0
20241130,W-17,M-0037,1197,1157,791,685,0,0
20241130,W-17,M-0030,596,186,193,518,0,1
20241130,W-17,M-0098,853,805,896,702,0,0
20241130,W-17,M-0174,2739,2241,642,886,0,0
20241130,W-17,M-0028,396,344,698,631,0,1
20241130,W-17,M-0197,30,0,213,880,1,1
20241130,W-17,M-0003,1694,1414,855,721,0,0
20241130,W-17,M-0100,1131,702,17,249,0,1
20241130,W-17,M-0042,349,292,785,757,0,1
20241130,W-17,M-0017,1560,1656,573,849,0,0
20241130,W-17,M-0108,1353,1002,661,305,0,0
20241130,W-17,M-0139,518,368,468,297,0,1
20241130,W-17,M-0151,2659,2572,80,259,0,0
20241130,W-17,M-0118,2869,2988,311,422,0,0
20241130,W-17,M-0018,680,337,701,953,0,0
20241130,W-17,M-0153,2099,2033,581,68,0,0
20241130,W-17,M-0045,2840,2502,19,984,0,0
20241130,W-17,M-0184,2285,2487,859,641,0,0
20241130,W-17,M-0089,1128,1517,616,552,0,0
20241130,W-17,M-0091,715,278,632,511,0,0
20241130,W-17,M-0080,323,434,283,868,0,1
20241130,W-17,M-0046,862,1081,731,61,0,0
20241130,W-17,M-0180,1423,1584,961,630,0,0
20241130,W-17,M-0066,935,1239,229,241,0,0
20241130,W-17,M-0172,1128,774,770,886,0,0
20241130,W-17,M-0164,119,0,131,401,1,1
20241130,W-17,M-0013,1072,1308,268,351,0,0
20241130,W-18,M-0084,369,0,506,62,1,1
20241130,W-18,M-0050,2770,3249,404,650,0,0
20241130,W-18,M-0146,1372,1153,592,190,0,0
20241130,W-18,M-0087,1685,1548,546,668,0,0
20241130,W-18,M-0166,2461,2250,709,444,0,0
20241130,W-18,M-0069,1926,1905,879,43,0,0
20241130,W-18,M-0104,1763,1697,998,635,0,0
20241130,W-18,M-0181,1478,1640,148,764,0,0
20241130,W-18,M-0003,1201,778,172,866,0,0
20241130,W-18,M-0055,2553,2544,545,314,0,0
20241130,W-18,M-0160,2537,2133,897,203,0,0
20241130,W-18,M-0032,230,70,270,198,0,1
20241130,W-18,M-0035,1664,1550,584,699,0,0
20241130,W-18,M-0194,1682,1380,83,192,0,0
20241130,W-18,M-0028,1165,864,334,884,0,1
20241130,W-18,M-0108,1520,1808,6,25,0,0
20241130,W-18,M-0167,1159,948,616,31,0,0
20241130,W-18,M-0142,357,656,287,958,0,0
20241130,W-18,M-0132,1870,2142,111,612,0,0
20241130,W-18,M-0045,509,525,102,308,0,0
20241130,W-18,M-0083,170,540,195,330,0,0
20241130,W-18,M-0092,1016,862,275,851,0,0
20241130,W-18,M-0175,241,101,800,676,0,1
20241130,W-18,M-0188,48,381,786,124,0,1
20241130,W-18,M-0109,1819,1625,333,803,0,0
20241130,W-18,M-0172,387,347,241,685,0,0
20241130,W-18,M-0023,2224,2064,64,567,0,0
20241130,W-18,M-0151,1158,1639,43,653,0,0
20241130,W-18,M-0138,1804,1781,347,483,0,0
20241130,W-18,M-0036,1114,1515,48,422,0,0
20241130,W-18,M-0017,2703,3057,369,212,0,0
20241130,W-18,M-0079,1789,1903,212,67,0,0
20241130,W-18,M-0094,358,850,897,475,0,0
20241130,W-18,M-0114,2433,2061,732,668,0,0
20241130,W-18,M-0001,1344,958,594,388,0,1
20241130,W-18,M-0110,2406,2318,436,115,0,0
20241130,W-18,M-0190,2072,1849,918,335,0,0
20241130,W-18,M-0009,2128,2328,651,992,0,0
20241130,W-18,M-0086,1355,1065,929,512,0,0
20241130,W-18,M-0125,1053,665,480,383,0,0
20241130,W-18,M-0096,1038,686,431,567,0,0
20241130,W-18,M-0170,2855,2382,598,374,0,0
20241130,W-18,M-0152,960,670,578,855,0,0
20241130,W-18,M-0054,2378,2146,462,696,0,0
20241130,W-18,M-0161,2518,2021,848,998,0,0
20241130,W-18,M-0144,168,658,74,118,0,1
20241130,W-18,M-0198,998,1227,379,406,0,0
20241130,W-18,M-0047,2898,3118,452,687,0,0
20241130,W-18,M-0156,365,363,901,794,0,1
20241130,W-18,M-0121,693,953,823,530,0,0
20241130,W-18,M-0097,98,43,407,574,0,1
20241130,W-18,M-0135,775,1000,889,473,0,0
20241130,W-18,M-0022,628,664,498,225,0,0
20241130,W-18,M-0085,230,0,726,490,1,1
20241130,W-18,M-0044,1433,1058,800,119,0,0
20241130,W-18,M-0041,1270,992,777,829,0,0
20241130,W-18,M-0095,2680,2528,845,624,0,0
20241130,W-18,M-0057,2879,2703,487,767,0,0
20241130,W-18,M-0136,1200,1267,497,665,0,0
20241130,W-18,M-0157,2152,2331,708,11,0,0
20241130,W-18,M-0143,2314,2748,42,335,0,0
20241130,W-18,M-0154,2831,3262,51,792,0,0
20241130,W-18,M-0013,1332,915,205,472,0,0
20241130,W-18,M-0183,75,0,797,485,1,1
20241130,W-18,M-0133,2965,2970,255,617,0,0
20241130,W-18,M-0117,2251,2267,354,525,0,0
20241130,W-18,M-0091,1934,1907,145,349,0,0
20241130,W-18,M-0078,195,510,675,63,0,1
20241130,W-18,M-0012,1082,603,738,685,0,0
20241130,W-18,M-0038,2054,2190,318,631,0,0
20241130,W-18,M-0002,705,315,593,777,0,0
20241130,W-18,M-0033,796,405,903,916,0,0
20241130,W-18,M-0120,2972,2865,491,820,0,0
20241130,W-18,M-0034,1200,1022,371,154,0,0
20241130,W-18,M-0093,2437,2520,798,768,0,0
20241130,W-18,M-0089,864,1345,516,182,0,0
20241130,W-18,M-0006,132,106,559,324,0,0
20241130,W-18,M-0005,2376,2215,429,584,0,0
20241130,W-18,M-0058,2621,2712,501,822,0,0
20241130,W-18,M-0029,122,233,550,326,0,0
20241130,W-18,M-0015,860,1040,233,735,0,0
20241130,W-18,M-0158,583,673,286,826,0,0
20241130,W-18,M-0027,2400,2207,640,459,0,0
20241130,W-18,M-0107,1775,1963,921,611,0,0
20241130,W-18,M-0076,2473,2635,745,952,0,0
20241130,W-18,M-0105,2400,2630,380,296,0,0
20241130,W-18,M-0122,133,236,813,940,0,0
20241130,W-18,M-0111,2289,2337,813,362,0,0
20241130,W-18,M-0145,1355,1657,694,418,0,0
20241130,W-18,M-0196,2489,2742,387,910,0,0
20241130,W-18,M-0020,2424,2739,569,445,0,0
20241130,W-18,M-0199,1987,2048,914,931,0,0
20241130,W-18,M-0065,1319,1243,713,881,0,0
20241130,W-18,M-0062,2613,2257,414,939,0,0
20241130,W-18,M-0173,627,574,758,641,0,0
20241130,W-18,M-0123,124,0,189,885,1,1
20241130,W-18,M-0179,673,919,693,417,0,0
20241130,W-18,M-0174,373,25,579,979,0,1
20241130,W-18,M-0042,436,0,199,331,1,1
20241130,W-18,M-0099,1351,1671,554,645,0,0
20241130,W-18,M-0191,240,473,47,565,0,0
20241130,W-18,M-0024,198,677,12,570,0,0
20241130,W-18,M-0073,2037,2041,763,810,0,0
20241130,W-18,M-0193,784,1060,866,953,0,0
20241130,W-18,M-0101,2870,3351,794,708,0,0
20241130,W-18,M-0119,197,289,35,563,0,0
20241130,W-18,M-0010,497,706,980,292,0,0
20241130,W-18,M-0169,397,310,239,706,0,0
20241130,W-18,M-0162,1229,953,671,887,0,0
20241130,W-18,M-0163,2015,2103,1000,780,0,0
20241130,W-18,M-0129,2031,2115,623,830,0,0
20241130,W-18,M-0061,1519,1788,292,440,0,0
20241130,W-18,M-0178,2286,2779,130,87,0,0
20241130,W-18,M-0031,550,274,735,9,0,1
20241130,W-18,M-0039,1219,1133,611,332,0,0
20241130,W-18,M-0068,746,636,283,961,0,0
20241130,W-18,M-0180,713,825,425,572,0,0
20241130,W-18,M-0040,2334,2621,416,399,0,0
20241130,W-18,M-0141,445,209,627,873,0,1
20241130,W-18,M-0195,2415,2478,304,352,0,0
20241130,W-18,M-0131,418,681,309,474,0,0
20241130,W-18,M-0066,2897,2412,940,91,0,0
20241130,W-18,M-0102,674,704,165,594,0,0
20241130,W-18,M-0100,1055,927,856,596,0,1
20241130,W-18,M-0171,2021,1586,109,388,0,0
20241130,W-18,M-0070,365,356,189,616,0,1
20241130,W-18,M-0189,449,114,183,889,0,1
20241130,W-18,M-0126,2284,2244,632,772,0,0
20241130,W-18,M-0053,2282,1973,110,153,0,0
20241130,W-18,M-0021,2571,2259,403,259,0,0
20241130,W-18,M-0112,796,1201,563,679,0,0
20241130,W-18,M-0011,1050,1379,267,686,0,0
20241130,W-18,M-0150,2021,1694,973,218,0,0
20241130,W-18,M-0115,942,603,517,888,0,0
20241130,W-18,M-0026,139,446,687,256,0,1
20241130,W-18,M-0182,2293,2447,675,584,0,0
20241130,W-18,M-0074,1029,1244,535,857,0,0
20241130,W-18,M-0124,1615,2027,803,980,0,0
20241130,W-18,M-0139,2499,2091,433,180,0,0
20241130,W-18,M-0090,1549,2025,904,546,0,0
20241130,W-18,M-0016,1387,1785,493,655,0,0
20241130,W-18,M-0064,190,399,835,300,0,1
20241130,W-18,M-0153,2418,2137,35,766,0,0
20241130,W-18,M-0043,2540,2513,157,613,0,0
20241130,W-18,M-0187,2575,2800,359,98,0,0
20241130,W-18,M-0103,2039,2143,720,958,0,0
20241130,W-18,M-0048,2686,3070,784,317,0,0
20241130,W-18,M-0159,2382,2507,372,218,0,0
20241130,W-18,M-0140,2479,2975,938,358,0,0
20241130,W-18,M-0051,293,688,437,27,0,0
20241130,W-19,M-0199,1285,1082,542,910,0,0
20241130,W-19,M-0107,815,916,365,232,0,0
20241130,W-19,M-0064,811,651,765,753,0,0
20241130,W-19,M-0159,1839,1782,90,148,0,0
20241130,W-19,M-0126,542,890,727,430,0,0
20241130,W-19,M-0018,576,585,366,348,0,0
20241130,W-19,M-0169,1109,1337,358,686,0,0
20241130,W-19,M-0091,2706,2569,781,280,0,0
20241130,W-19,M-0163,311,597,504,428,0,0
20241130,W-19,M-0180,2002,1970,964,398,0,0
20241130,W-19,M-0098,989,1008,933,161,0,0
20241130,W-19,M-0190,930,952,480,245,0,0
20241130,W-19,M-0157,1693,1294,656,443,0,0
20241130,W-19,M-0019,634,147,707,691,0,1
20241130,W-19,M-0078,1553,1185,765,890,0,0
20241130,W-19,M-0108,1290,1306,759,176,0,0
20241130,W-19,M-0056,564,326,219,476,0,0
20241130,W-19,M-0143,1885,1740,332,975,0,0
20241130,W-19,M-0125,914,910,930,693,0,0
20241130,W-19,M-0179,2029,1766,733,200,0,0
20241130,W-19,M-0112,2495,2744,438,266,0,0
20241130,W-19,M-0185,2718,3148,955,127,0,0
20241130,W-19,M-0109,923,1125,973,370,0,0
20241130,W-19,M-0138,1399,981,307,326,0,0
20241130,W-19,M-0082,1747,2146,744,668,0,0
20241130,W-19,M-0175,1122,827,319,338,0,0
20241130,W-19,M-0115,2832,2479,888,503,0,0
20241130,W-19,M-0151,1114,1026,61,5,0,0
20241130,W-19,M-0173,994,1453,962,943,0,0
20241130,W-19,M-0022,1420,1224,978,291,0,0
20241130,W-19,M-0198,727,964,510,204,0,0
20241130,W-19,M-0134,339,0,692,344,1,1
20241130,W-19,M-0044,1554,1430,804,348,0,0
20241130,W-19,M-0030,1034,1171,327,886,0,0
20241130,W-19,M-0103,1130,849,590,325,0,0
20241130,W-19,M-0105,1528,1226,78,284,0,0
20241130,W-19,M-0001,381,185,520,658,0,1
20241130,W-19,M-0050,1397,971,567,153,0,0
20241130,W-19,M-0045,35,338,121,129,0,0
20241130,W-19,M-0081,2311,2654,238,176,0,0
20241130,W-19,M-0077,2896,3219,859,637,0,0
20241130,W-19,M-0184,413,573,563,386,0,0
20241130,W-19,M-0027,817,703,649,827,0,0
20241130,W-19,M-0062,2811,2689,896,134,0,0
20241130,W-19,M-0162,2006,1607,174,292,0,0
20241130,W-19,M-0071,2319,1943,340,55,0,0
20241130,W-19,M-0047,2732,3001,990,992,0,0
20241130,W-19,M-0188,1878,1924,876,401,0,0
20241130,W-19,M-0158,665,778,765,82,0,0
20241130,W-19,M-0002,2375,2706,368,39,0,0
20241130,W-19,M-0181,1429,1817,179,473,0,0
20241130,W-19,M-0092,214,0,215,903,1,1
20241130,W-19,M-0139,1991,2124,276,494,0,0
20241130,W-19,M-0015,99,315,376,617,0,1
20241130,W-19,M-0196,149,594,451,15,0,0
20241130,W-19,M-0140,698,832,755,888,0,0
20241130,W-19,M-0049,1498,1251,238,659,0,0
20241130,W-19,M-0127,942,1323,782,591,0,0
20241130,W-19,M-0132,2346,2607,284,733,0,0
20241130,W-19,M-0005,2456,2315,514,740,0,0
20241130,W-19,M-0170,406,0,101,773,1,1
20241130,W-19,M-0189,2353,2522,981,971,0,0
20241130,W-19,M-0042,661,1022,58,549,0,0
20241130,W-19,M-0166,1121,1189,891,739,0,0
20241130,W-19,M-0165,1100,988,185,494,0,0
20241130,W-19,M-0025,565,1045,692,943,0,0
20241130,W-19,M-0167,832,584,118,328,0,0
20241130,W-19,M-0117,550,232,574,328,0,0
20241130,W-19,M-0059,2413,2086,56,538,0,0
20241130,W-19,M-0073,2375,2392,75,716,0,0
20241130,W-19,M-0008,1988,2379,24,854,0,0
20241130,W-19,M-0024,1890,1434,815,592,0,0
20241130,W-19,M-0182,799,561,463,471,0,0
20241130,W-19,M-0142,1764,1540,436,632,0,0
20241130,W-19,M-0200,1231,842,663,546,0,0
20241130,W-19,M-0075,351,580,850,979,0,0
20241130,W-19,M-0048,2936,3422,491,973,0,0
20241130,W-19,M-0003,2285,2750,1,915,0,0
20241130,W-19,M-0144,2114,1616,151,706,0,0
20241130,W-19,M-0192,950,1370,977,155,0,0
20241130,W-19,M-0066,1227,1726,264,81,0,0
20241130,W-19,M-0067,1051,892,777,230,0,0
20241130,W-19,M-0120,166,211,374,245,0,0
20241130,W-19,M-0100,506,140,5,824,0,1
20241130,W-19,M-0033,1142,1424,481,42,0,0
20241130,W-19,M-0172,2661,2204,150,376,0,0
20241130,W-19,M-0152,2480,2697,448,449,0,0
20241130,W-19,M-0032,886,875,833,970,0,0
20241130,W-19,M-0148,1889,2301,991,322,0,0
20241130,W-19,M-0177,1865,2122,568,979,0,0
20241130,W-19,M-0097,2383,2788,693,62,0,0
20241130,W-19,M-0128,493,228,250,456,0,0
20241130,W-19,M-0111,1791,1721,9,576,0,0
20241130,W-19,M-0160,323,239,454,338,0,1
20241130,W-19,M-0153,805,877,851,832,0,0
20241130,W-19,M-0085,185,564,708,835,0,0
20241130,W-19,M-0154,2375,1972,37,981,0,0
20241130,W-19,M-0141,240,0,754,298,1,1
20241130,W-19,M-0101,1096,1014,55,374,0,0
20241130,W-19,M-0012,504,73,471,126,0,0
20241130,W-19,M-0176,1768,1509,620,714,0,0
20241130,W-19,M-0009,132,0,273,979,1,1
20241130,W-19,M-0195,1866,2365,62,765,0,0
20241130,W-19,M-0146,2087,2239,332,519,0,0
20241130,W-19,M-0106,3000,2864,702,21,0,0
20241130,W-19,M-0094,481,413,961,409,0,0
20241130,W-19,M-0191,1780,1918,897,486,0,0
20241130,W-19,M-0063,1217,853,417,106,0,0
20241130,W-19,M-0164,2457,2131,288,779,0,0
20241130,W-19,M-0197,1124,1459,304,308,0,0
20241130,W-19,M-0038,607,419,195,235,0,0
20241130,W-19,M-0061,2573,2360,929,706,0,0
20241130,W-19,M-0060,606,117,291,374,0,1
20241130,W-19,M-0119,328,93,235,280,0,0
20241130,W-19,M-0123,2932,2572,518,194,0,0
20241130,W-19,M-0193,2599,2262,163,220,0,0
20241130,W-19,M-0118,2712,2548,960,861,0,0
20241130,W-19,M-0040,179,380,895,165,0,0
20241130,W-19,M-0029,1344,1241,634,33,0,0
20241130,W-19,M-0028,2217,2096,389,791,0,0
20241130,W-19,M-0090,32,0,646,971,1,1
20241130,W-19,M-0017,2092,2155,136,302,0,0
20241130,W-19,M-0194,1316,1531,616,478,0,0
20241130,W-19,M-0034,607,134,438,396,0,1
20241130,W-19,M-0069,1858,2258,376,748,0,0
20241130,W-19,M-0168,946,743,95,730,0,1
20241130,W-19,M-0086,1548,1630,688,275,0,0
20241130,W-19,M-0023,2800,2648,819,354,0,0
20241130,W-19,M-0121,1870,1662,39,628,0,0
20241130,W-19,M-0088,791,901,373,553,0,1
20241130,W-19,M-0110,1683,1459,620,924,0,0
20241130,W-19,M-0070,2356,2809,698,856,0,0
20241130,W-19,M-0174,587,354,164,502,0,0
20241130,W-19,M-0161,64,274,580,401,0,0
20241130,W-19,M-0020,1982,2186,972,113,0,0
20241130,W-19,M-0133,509,877,385,112,0,0
20241130,W-19,M-0026,2338,2760,344,283,0,0
20241130,W-19,M-0178,353,805,901,199,0,0
20241130,W-19,M-0187,706,545,86,649,0,1
20241130,W-19,M-0051,597,883,499,120,0,0
20241130,W-19,M-0084,1776,2171,490,158,0,0
20241130,W-19,M-0014,105,545,526,220,0,0
20241130,W-19,M-0124,1263,1592,275,92,0,0
20241130,W-19,M-0131,2389,1989,22,43,0,0
20241130,W-19,M-0183,1827,1656,120,405,0,0
20241130,W-19,M-0186,1217,1270,981,821,0,0
20241130,W-19,M-0145,721,853,490,265,0,0
20241130,W-19,M-0114,981,518,5,886,0,1
20241130,W-19,M-0129,1282,1323,850,908,0,0
20241130,W-19,M-0137,422,35,757,217,0,1
20241130,W-20,M-0022,13,146,514,28,0,1
20241130,W-20,M-0003,2034,2473,722,627,0,0
20241130,W-20,M-0059,2149,1738,189,171,0,0
20241130,W-20,M-0078,1298,1511,958,286,0,0
20241130,W-20,M-0085,465,470,556,163,0,1
20241130,W-20,M-0034,1588,1320,566,862,0,0
20241130,W-20,M-0004,1795,2127,489,302,0,0
20241130,W-20,M-0166,1420,1549,856,498,0,0
20241130,W-20,M-0061,2183,2146,689,745,0,0
20241130,W-20,M-0087,192,278,534,442,0,0
20241130,W-20,M-0144,2365,2460,513,737,0,0
20241130,W-20,M-0033,1725,1424,309,489,0,0
20241130,W-20,M-0097,2971,2950,609,870,0,0
20241130,W-20,M-0011,789,660,113,323,0,0
20241130,W-20,M-0102,2034,2233,253,997,0,0
20241130,W-20,M-0007,1673,1996,192,464,0,0
20241130,W-20,M-0114,1176,985,50,219,0,1
20241130,W-20,M-0149,189,140,296,783,0,0
20241130,W-20,M-0037,2337,2615,548,232,0,0
20241130,W-20,M-0109,111,206,632,767,0,0
20241130,W-20,M-0160,2072,1652,698,689,0,0
20241130,W-20,M-0020,894,1080,754,852,0,0
20241130,W-20,M-0077,825,993,555,720,0,0
20241130,W-20,M-0162,2562,2485,565,359,0,0
20241130,W-20,M-0118,2275,2217,734,571,0,0
20241130,W-20,M-0184,2129,1997,14,410,0,0
20241130,W-20,M-0041,2075,2180,931,219,0,0
20241130,W-20,M-0199,2618,2391,671,690,0,0
20241130,W-20,M-0074,876,745,786,473,0,1
20241130,W-20,M-0195,1681,1292,147,312,0,0
20241130,W-20,M-0117,1650,1656,802,277,0,0
20241130,W-20,M-0121,13,0,749,836,1,1
20241130,W-20,M-0064,254,0,63,699,1,1
20241130,W-20,M-0165,1827,1374,602,580,0,0
20241130,W-20,M-0188,1516,1936,418,685,0,0
20241130,W-20,M-0093,2949,3327,425,205,0,0
20241130,W-20,M-0058,334,196,859,90,0,0
20241130,W-20,M-0182,2789,3282,412,872,0,0
20241130,W-20,M-0002,722,778,138,300,0,0
20241130,W-20,M-0164,1130,1011,694,421,0,0
20241130,W-20,M-0038,1689,2161,578,484,0,0
20241130,W-20,M-0128,1920,1765,411,816,0,0
20241130,W-20,M-0113,601,824,675,690,0,0
20241130,W-20,M-0094,293,109,571,82,0,0
20241130,W-20,M-0192,2228,2661,753,588,0,0
20241130,W-20,M-0167,929,971,944,940,0,0
20241130,W-20,M-0083,557,988,959,997,0,0
20241130,W-20,M-0091,575,652,957,832,0,0
20241130,W-20,M-0191,243,0,609,591,1,1
20241130,W-20,M-0173,613,687,212,389,0,0
20241130,W-20,M-0063,2402,2303,412,86,0,0
20241130,W-20,M-0129,139,0,212,899,1,1
20241130,W-20,M-0040,2678,2461,445,99,0,0
20241130,W-20,M-0005,2963,3395,550,556,0,0
20241130,W-20,M-0014,512,747,39,833,0,0
20241130,W-20,M-0161,1863,1666,444,242,0,0
20241130,W-20,M-0136,2868,2490,780,382,0,0
20241130,W-20,M-0177,629,616,463,497,0,0
20241130,W-20,M-0045,0,283,757,635,0,0
20241130,W-20,M-0065,2708,3181,742,644,0,0
20241130,W-20,M-0092,962,1444,572,282,0,0
20241130,W-20,M-0138,2467,2778,294,330,0,0
20241130,W-20,M-0029,1760,1778,595,48,0,0
20241130,W-20,M-0012,2651,2460,91,898,0,0
20241130,W-20,M-0104,156,383,683,935,0,0
20241130,W-20,M-0068,427,519,662,534,0,0
20241130,W-20,M-0200,2533,2737,61,796,0,0
20241130,W-20,M-0183,1199,986,479,48,0,1
20241130,W-20,M-0108,125,194,143,574,0,1
20241130,W-20,M-0186,2086,1774,16,355,0,0
20241130,W-20,M-0181,1639,1674,210,655,0,0
20241130,W-20,M-0082,1109,1411,0,599,0,0
20241130,W-20,M-0143,1491,1284,288,869,0,0
20241130,W-20,M-0140,2104,2241,974,731,0,0
20241130,W-20,M-0180,123,457,658,177,0,0
20241130,W-20,M-0122,2458,2487,206,774,0,0
20241130,W-20,M-0116,2318,2770,555,336,0,0
20241130,W-20,M-0179,2102,2430,645,599,0,0
20241130,W-20,M-0111,2218,1998,378,915,0,0
20241130,W-20,M-0044,2635,3030,572,43,0,0
20241130,W-20,M-0089,1044,801,790,311,0,0
20241130,W-20,M-0146,2236,2039,62,711,0,0
20241130,W-20,M-0178,1692,1544,672,89,0,0
20241130,W-20,M-0190,2553,2933,777,591,0,0
20241130,W-20,M-0105,2138,1969,753,811,0,0
20241130,W-20,M-0153,44,0,178,839,1,1
20241130,W-20,M-0151,1895,1865,438,199,0,0
20241130,W-20,M-0099,1829,1883,225,276,0,0
20241130,W-20,M-0150,2544,2179,217,76,0,0
20241130,W-20,M-0142,553,393,250,22,0,0
20241130,W-20,M-0090,1462,1205,833,338,0,0
20241130,W-20,M-0126,2296,1984,646,568,0,0
20241130,W-20,M-0066,1376,975,142,736,0,0
20241130,W-20,M-0035,2691,2239,487,755,0,0
20241130,W-20,M-0067,1130,920,752,103,0,0
20241130,W-20,M-0115,2302,2726,815,998,0,0
20241130,W-20,M-0036,1416,1309,45,961,0,0
